/home/basti/code/dvarapandita/data/jna114_sa4:0	[437] [caturthaḥ paricchedaḥ]	caturTa JJ Case=Nom|Number=1|Gender=Masc # paricCeda NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:125	[446,9] eva lakṣaṇakāle 'pi na vyāptisiddhiḥ | ekaniṣedhenānyavidhāne rāśyantaraniṣedho bāhya	eva CEM # lakzaNa NC Case=Cpd # kAla NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:126	[446,10] eva | na hi tatrāpi pratyakṣabādhopadarśanaṃ śakyam, idaṃ tad etadapekṣayā na bhinnaṃ nābhinnam	eva CEM # na CNG # hi CX # tatra CAD # api CX # pratyakza NC Case=Cpd # bADa NC Case=Cpd # upadarSana NC Case=Nom|Number=1|Gender=Neut # Sakya JJ Case=Nom|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # etad PRD Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # na CNG # Bid PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # na CNG # aBinna JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:127	[446,11] iti vaktum aśakteḥ | svasaṃvedanaṃ ca nisargadurgam eva, bāhyasya bhedābhedābhāve ca saṃvyavahāravilopaprasaṅgāt |	iti CQT # vac CGDI VerbForm=Inf # aSakti NC Case=Gen|Number=1|Gender=Fem # sva JJ Case=Cpd # saMvedana NC Case=Nom|Number=1|Gender=Neut # ca CCD # nisarga NC Case=Cpd # durga NC Case=Nom|Number=1|Gender=Neut # eva CEM # bAhya JJ Case=Gen|Number=1|Gender=Masc # Beda NC Case=Cpd # aBeda NC Case=Cpd # aBAva NC Case=Loc|Number=1|Gender=Masc # ca CCD # saMvyavahAra NC Case=Cpd # vilopa NC Case=Cpd # prasaFga NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:128	[446,12] yadāha,	yad PRL Case=Acc|Number=1|Gender=Neut # ah V Tense=Perf|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:129	[446,13] na hy analaṃ paśyan (***)	na CNG # hi CX # anala NC Case=Acc|Number=1|Gender=Masc # dRS KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part #
/home/basti/code/dvarapandita/data/jna114_sa4:130	[446,15] ityādi | tasmād bāhya evāyaṃ nyāyo niyataś ca, tadanurodhāt tu yadi buddhir api vyavasthāpyeta	ityAdi JJ Case=Nom|Number=1|Gender=Neut # tasmAt CX # bAhya JJ Case=Loc|Number=1|Gender=Neut # eva CEM # idam PRD Case=Nom|Number=1|Gender=Masc # nyAya NC Case=Nom|Number=1|Gender=Masc # niyam PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # ca CCD # tad PRD Case=Cpd # anuroDa NC Case=Abl|Number=1|Gender=Masc # tu CCD # yadi CSB # budDi NC Case=Nom|Number=1|Gender=Fem # api CX # vyavasTApay V Tense=Pres|Mood=Opt|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:131	[446,16] vyavasthāmātram astu | yathoktam,	vyavasTA NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # yaToktam CX #
/home/basti/code/dvarapandita/data/jna114_sa4:132	[446,17] yathā bāhyaṃ grāhyam	yaTA CCM # bAhya JJ Case=Nom|Number=1|Gender=Neut # grah KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger #
/home/basti/code/dvarapandita/data/jna114_sa4:133	[446,18] ityādi | na tu tadāpy āñjasaḥ | yat tu,	ityAdi JJ Case=Nom|Number=1|Gender=Neut # na CNG # tu CCD # tadA CAD # api CX # AQjasa NC Case=Nom|Number=1|Gender=Masc # yad PRL Case=Nom|Number=1|Gender=Neut # tu CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:134	[446,19] anyathaikasya bhāvasya (PV III 358)	anyaTA CX # eka PPX Case=Gen|Number=1|Gender=Masc # BAva NC Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:135	[446,21] ityādi buddhyadhikāre 'py uktam, tanmādhyamikaviśeṣābhiprāyāt	ityAdi JJ Case=Nom|Number=1|Gender=Neut # budDi NC Case=Cpd # aDikAra NC Case=Loc|Number=1|Gender=Masc # api CX # vac PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tad PRD Case=Cpd # mADyaMika JJ Case=Cpd # viSeza NC Case=Cpd # aBiprAya NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:136	[446,22] yathā yathārthāś cintyante (PV III 209)	yaTA CCM # yaTArTa JJ Case=Nom|Number=3|Gender=Masc # cintay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Plur # pA V Tense=Pres|Mood=Imp|Person=2|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:137	[446,24] ity asya sphuṭīkaraṇārtham | yathā tarhi naikaṃ nānekaṃ, tathā na prakāśaṃ nāprakāśam ity api	iti CQT # idam PRD Case=Gen|Number=1|Gender=Masc # sPuwIkaraNa NC Case=Cpd # arTa NC Case=Acc|Number=1|Gender=Masc # yaTA CCM # tarhi CX # na CNG # eka PPX Case=Nom|Number=1|Gender=Neut # na CNG # aneka JJ Case=Nom|Number=1|Gender=Neut # taTA CX # na CNG # prakASa JJ Case=Nom|Number=1|Gender=Neut # na CNG # aprakASa JJ Case=Nom|Number=1|Gender=Neut # iti CQT # api CX #
/home/basti/code/dvarapandita/data/jna114_sa4:138	[446,25] syāt, na, prakāśaniṣedhasya prakāśenaiva bādhitatvāt | naivam ekānekatvayoḥ śakyam | parasya	as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # prakASa NC Case=Cpd # nizeDa NC Case=Gen|Number=1|Gender=Masc # prakASa NC Case=Ins|Number=1|Gender=Masc # eva CEM # bAD PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut # na CNG # evam CX # eka PPX Case=Cpd # anekatva NC Case=Gen|Number=2|Gender=Neut # Sakya JJ Case=Nom|Number=1|Gender=Neut # para PPX Case=Gen|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:139	[446,26] tv ityādinā ca nopanyastenopayogaḥ |	tu CCD # ityAdi JJ Case=Ins|Number=1|Gender=Neut # ca CCD # na CNG # upanyas PPP Case=Ins|Number=1|Gender=Neut|VerbForm=PPP # upayoga NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:140	[447,1] ekānekatvayor hānir avastutvena rakṣitā |	eka PPX Case=Cpd # anekatva NC Case=Gen|Number=2|Gender=Neut # hAni NC Case=Nom|Number=1|Gender=Fem # avastu NC Case=Cpd # tva NC Case=Ins|Number=1|Gender=Neut # rakz PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:141	[447,2] avastutvaṃ svavittyā tu ko rakṣed bhakṣyamāṇakam ||	avastu NC Case=Cpd # tva NC Case=Acc|Number=1|Gender=Neut # sva JJ Case=Cpd # vitti NC Case=Ins|Number=1|Gender=Fem # tu CCD # ka PRQ Case=Nom|Number=1|Gender=Masc # rakz V Tense=Pres|Mood=Opt|Person=3|Number=Sing # Bakz KDP Case=Acc|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part #
/home/basti/code/dvarapandita/data/jna114_sa4:142	[447,3] tasmān naikānekavivecakasya buddhāv adhikāro 'sattvasādhanāya, viṣayaviśeṣāpekṣatvād	tasmAt CX # na CNG # eka PPX Case=Cpd # aneka JJ Case=Cpd # vivecaka JJ Case=Gen|Number=1|Gender=Masc # budDi NC Case=Loc|Number=1|Gender=Fem # aDikAra NC Case=Nom|Number=1|Gender=Masc # sattva NC Case=Cpd # sADana NC Case=Dat|Number=1|Gender=Neut # vizaya NC Case=Cpd # viSeza NC Case=Cpd # apekza JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:143	[447,4] vyāptisiddher ity anaikāntikatvam | yadi ca sāmānyenaiva vyāptisiddhyadhyavasāyas tatra bhavatām,	vyApti NC Case=Cpd # sidDi NC Case=Gen|Number=1|Gender=Fem # iti CQT # anEkAntika JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # yadi CSB # ca CCD # sAmAnya NC Case=Ins|Number=1|Gender=Neut # eva CEM # vyApti NC Case=Cpd # sidDi NC Case=Cpd # aDyavasAya NC Case=Nom|Number=1|Gender=Masc # tatra CAD # Bavat JJ Case=Gen|Number=3|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:144	[447,5] vyāpyasya sattvasya siddhatvād ekānekatvayor evaikeneva bhavitavyam, na cānekatvaṃ	vyAp KDG Case=Gen|Number=1|Gender=Neut|VerbForm=Ger # sattva NC Case=Gen|Number=1|Gender=Neut # sidDatva NC Case=Abl|Number=1|Gender=Neut # eka PPX Case=Cpd # anekatva NC Case=Gen|Number=2|Gender=Neut # eva CEM # eka PPX Case=Ins|Number=1|Gender=Masc # iva CCM # BU KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # na CNG # ca CCD # anekatva NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:145	[447,6] kṣamam ity ekam evāstu | anekatve hy āparamāṇudalanāt paramāṇupratibhāsena (99a) bhavitavyam |	kzama JJ Case=Nom|Number=1|Gender=Neut # iti CQT # eka PPX Case=Nom|Number=1|Gender=Neut # eva CEM # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # aneka JJ Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # hi CX # apara PPX Case=Cpd # paramANu NC Case=Cpd # dalana NC Case=Abl|Number=1|Gender=Neut # paramANu NC Case=Cpd # pratiBAsa NC Case=Ins|Number=1|Gender=Masc # BU KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger #
/home/basti/code/dvarapandita/data/jna114_sa4:146	[447,7] na caivam, tasmād	na CNG # ca CCD # evam CX # tasmAt CX #
/home/basti/code/dvarapandita/data/jna114_sa4:147	[447,8] yad yathā bhāsate jñānam	yad PRL Case=Nom|Number=1|Gender=Neut # yaTA CCM # BAs V Tense=Pres|Mood=Ind|Person=3|Number=Sing # jQAna NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:148	[447,9] ananurūpatayānekavyāvṛttyety arthaḥ |	ananurUpa JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # aneka JJ Case=Cpd # vyAvRtti NC Case=Ins|Number=1|Gender=Fem # iti CQT # arTa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:149	[447,10] tat tathaivānubhūyate |	tad PRD Case=Nom|Number=1|Gender=Neut # taTA CX # eva CEM # anuBU V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:150	[447,11] prāptyarthatvād anugamyate upagamyata iti yāvat |	prApti NC Case=Cpd # arTa NC Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # anugam V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # upagam V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # yAvat CX #
/home/basti/code/dvarapandita/data/jna114_sa4:151	[447,12] ity nāmaikabhāvaḥ syāc citrākāre 'pi cetasi || (PV III 221, 445,15f,)	iti CQT # nAma CX # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # citrAkAra NC Case=Loc|Number=1|Gender=Masc # api CX # cetas NC Case=Loc|Number=1|Gender=Neut # p NC Case=Loc|Number=1|Gender=Masc # i NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:152	[447,14] nāmeti avyayam upagame | etac ca na jaṭasya saṃvitter evābhāvād iti jñānam ity anena	nAman NC Case=Nom|Number=1|Gender=Neut # iti CQT # avyaya JJ Case=Nom|Number=1|Gender=Neut # upagama NC Case=Loc|Number=1|Gender=Masc # etad PRD Case=Nom|Number=1|Gender=Neut # ca CCD # na CNG # jawa NC Case=Gen|Number=1|Gender=Masc # saMvitti NC Case=Gen|Number=1|Gender=Fem # eva CEM # aBAva NC Case=Abl|Number=1|Gender=Masc # iti CQT # jQAna NC Case=Nom|Number=1|Gender=Neut # iti CQT # idam PRD Case=Ins|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:153	[447,15] darśitam | yadā tu jñānaparamāṇor api digbhāgabhedād anupapattir eva, na cānaṃśaiḥ sāṃśarāśer	darSay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # yadA CSB # tu CCD # jQAna NC Case=Cpd # paryanta NC Case=Nom|Number=1|Gender=Masc # api CX # diS NC Case=Cpd # BAga NC Case=Cpd # Beda NC Case=Abl|Number=1|Gender=Masc # an CX # upapatti NC Case=Nom|Number=1|Gender=Fem # eva CEM # na CNG # ca CCD # AdaMSa NC Case=Ins|Number=3|Gender=Masc # sa CX # aMSa NC Case=Cpd # rASi NC Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:154	[447,16] ārambha ity anābhāsa eva syāt nānātvapakṣe, ato 'yam ābhāsa ekatva eva viśrāmyatīti |	AramBa NC Case=Nom|Number=1|Gender=Masc # iti CQT # anABAsa JJ Case=Nom|Number=1|Gender=Masc # eva CEM # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # nAnAtva NC Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # atas CX # yad PRL Case=Acc|Number=1|Gender=Masc # ABAsa NC Case=Nom|Number=1|Gender=Masc # ekatva NC Case=Loc|Number=1|Gender=Neut # eva CEM # viSram V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT #
/home/basti/code/dvarapandita/data/jna114_sa4:155	[447,17] yad yathā yataḥ prakārād abhedalakṣaṇāt bhāsate jñānaṃ tat tathaivānubhūyate abhedenaivāsti,	yad PRL Case=Nom|Number=1|Gender=Neut # yaTA CCM # yatas CX # prakAra NC Case=Abl|Number=1|Gender=Masc # aBeda NC Case=Cpd # lakzaNa NC Case=Abl|Number=1|Gender=Neut # BAs V Tense=Pres|Mood=Ind|Person=3|Number=Sing # jQAna NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # taTA CX # eva CEM # anuBU V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # aBeda NC Case=Ins|Number=1|Gender=Masc # eva CEM # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:156	[447,18] anubhavaḥ satteti nyāyāt | iti nāmetyādi sugamam | nāma sambhāvanāyām | etena	anuBava NC Case=Nom|Number=1|Gender=Masc # sattA NC Case=Nom|Number=1|Gender=Fem # iti CQT # nyAya NC Case=Abl|Number=1|Gender=Masc # iti CQT # nAma CX # ityAdi JJ Case=Nom|Number=1|Gender=Neut # sugama JJ Case=Nom|Number=1|Gender=Neut # nAma CX # samBAvanA NC Case=Loc|Number=1|Gender=Fem # etad PRD Case=Ins|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:157	[447,19] tadabhyupagamāyātam asiddhatvam |	tad PRD Case=Cpd # aByupagama NC Case=Cpd # AyA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # asidDa JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:158	[447,20] nanu citram ekam ity anubhavaviruddham etat, nīlapītādīnāṃ bhedenaiva bhāsanāt | kiṃ ca,	nanu CX # citra JJ Case=Nom|Number=1|Gender=Neut # eka PPX Case=Nom|Number=1|Gender=Neut # iti CQT # anuBava NC Case=Cpd # viruD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # etad PRD Case=Nom|Number=1|Gender=Neut # nIla JJ Case=Cpd # pIta JJ Case=Cpd # Adi NC Case=Gen|Number=3|Gender=Masc # Beda NC Case=Ins|Number=1|Gender=Masc # eva CEM # BAsana NC Case=Abl|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # ca CCD #
/home/basti/code/dvarapandita/data/jna114_sa4:159	[447,21] citraṃ nānekam ity anarthāntaram, tac caikaparyudāsena sthitam iti tat kathaṃ citram ekam? anyathā	citra JJ Case=Nom|Number=1|Gender=Neut # na CNG # aneka JJ Case=Nom|Number=1|Gender=Neut # iti CQT # anarTa NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # ca CCD # eka PPX Case=Cpd # paryudAsa NC Case=Ins|Number=1|Gender=Masc # sTA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # tad PRD Case=Nom|Number=1|Gender=Neut # kaTam CX # citra JJ Case=Nom|Number=1|Gender=Neut # eka PPX Case=Nom|Number=1|Gender=Neut # anyaTA CX #
/home/basti/code/dvarapandita/data/jna114_sa4:160	[447,22] prakāśo jaṭaḥ syād iti cet, na, nīlāditve hi saṃvedanavyāpāro, na bhede | bhedābhedāvyavasthā	prakASa NC Case=Nom|Number=1|Gender=Masc # jawa NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # ced CX # na CNG # nIla JJ Case=Cpd # Adi NC Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # hi CX # saMvedana NC Case=Cpd # vyApAra NC Case=Nom|Number=1|Gender=Masc # na CNG # Beda NC Case=Loc|Number=1|Gender=Masc # Beda NC Case=Cpd # aBeda NC Case=Cpd # avasTA NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:161	[447,23] tu nibandhanānusāram arhati | nanv idaṃ nīlam idaṃ pītam iti parasparātmatayaiva pratītir bhedapratītir	tu CCD # nibanDana NC Case=Cpd # anusAra NC Case=Acc|Number=1|Gender=Masc # arh V Tense=Pres|Mood=Ind|Person=3|Number=Sing # nanu CX # idam PRD Case=Nom|Number=1|Gender=Neut # nIla JJ Case=Nom|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Neut # pIta JJ Case=Nom|Number=1|Gender=Neut # iti CQT # paraspara PRC Case=Cpd # Atman NC Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # eva CEM # pratIti NC Case=Nom|Number=1|Gender=Fem # Beda NC Case=Cpd # pratIti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:162	[447,24] iti cet? bāhyārthavāde evam etat | abhyāsavāsanāvaśāt tu buddhāv apy āropyate | buddhau	iti CQT # ced CX # bAhya JJ Case=Cpd # arTa NC Case=Cpd # vAda NC Case=Loc|Number=1|Gender=Masc # evam CX # etad PRD Case=Nom|Number=1|Gender=Neut # aByAsa NC Case=Cpd # vAsanA NC Case=Cpd # vaSa NC Case=Abl|Number=1|Gender=Masc # tu CCD # budDi NC Case=Loc|Number=1|Gender=Fem # api CX # Aropay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # budDi NC Case=Loc|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:163	[447,25] tv etāni rūpāṇi bhinnāny abhinnāni veti cintām arhati | buddhāv api tadanusāreṇaiva vyavastheti	tu CCD # etad PRD Case=Acc|Number=3|Gender=Neut # rUpa NC Case=Acc|Number=3|Gender=Neut # Bid PPP Case=Acc|Number=3|Gender=Neut|VerbForm=PPP # aBinna JJ Case=Acc|Number=3|Gender=Neut # vA CCD # iti CQT # cintA NC Case=Acc|Number=1|Gender=Fem # arh V Tense=Pres|Mood=Ind|Person=3|Number=Sing # budDi NC Case=Loc|Number=1|Gender=Fem # api CX # tad PRD Case=Cpd # anusAra NC Case=Ins|Number=1|Gender=Masc # eva CEM # vyavasTA V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:164	[447,26] cet? na khalu sarvā | tathā hi,	ced CX # na CNG # Kalu CX # sarva JQ Case=Nom|Number=1|Gender=Fem # taTA CX # hi CX #
/home/basti/code/dvarapandita/data/jna114_sa4:165	[448,1] sthiretaratve niyataṃ pareṇa	sTiretara JJ Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # niyatam CX # para PPX Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:166	[448,2] prakāśyam arthakriyayā bahiṛsat |	prakASay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # arTa NC Case=Cpd # kriyA NC Case=Ins|Number=1|Gender=Fem # bahiRsat JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:167	[448,3] ākārabhedān nitarāṃ vijātir	AkAra NC Case=Cpd # Beda NC Case=Abl|Number=1|Gender=Masc # nitarAm CX # vijAti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:168	[448,4] nābhyāsavaśyaṃ viparītam antaḥ ||	na CNG # aByAsa NC Case=Cpd # vaSya JJ Case=Acc|Number=1|Gender=Masc # viparIta JJ Case=Acc|Number=1|Gender=Masc # antar CAD #
/home/basti/code/dvarapandita/data/jna114_sa4:169	[448,5] antar iti cittaṃ tadviparītam | kathaṃ punaḥ sthiretaratve niyataṃ na buddhirūpam, tattvataḥ	antar CAD # iti CQT # citta NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Cpd # viparIta JJ Case=Nom|Number=1|Gender=Neut # kaTam CX # punar CAD # sTiretara JJ Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # niyatam CX # na CNG # budDi NC Case=Cpd # rUpa NC Case=Nom|Number=1|Gender=Neut # tattva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:170	[448,6] pūrvāparāpratīteḥ ?	pUrva PPX Case=Cpd # apara PPX Case=Cpd # apratIti NC Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:171	[448,7] pūrvāparatvavittau hi nityatvaṃ calatāthavā |	pUrva PPX Case=Cpd # aparatva NC Case=Cpd # vitta NC Case=Nom|Number=2|Gender=Masc # hi CX # nitya JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # cal V Tense=Perf|Mood=Ind|Person=3|Number=Dual # aTavA CX #
/home/basti/code/dvarapandita/data/jna114_sa4:172	[448,8] ekānekādhimokṣeṇa tadabhāvād asad dvayam ||	eka PPX Case=Cpd # aneka JJ Case=Cpd # aDimokza NC Case=Ins|Number=1|Gender=Masc # tad PRD Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # asat JJ Case=Nom|Number=1|Gender=Neut # dvaya NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:173	[448,9] tatra bhede vyativitteḥ sthūlābhāsasya cābhāvaprasaṅgo 'nābhāsaprasaṅgaś ca durnivāraḥ |	tatra CAD # Beda NC Case=Loc|Number=1|Gender=Masc # vyativitti NC Case=Gen|Number=1|Gender=Fem # sTUlABAsa NC Case=Gen|Number=1|Gender=Masc # ca CCD # aBAva NC Case=Cpd # prasaFga NC Case=Nom|Number=1|Gender=Masc # na CNG # ABAsa NC Case=Cpd # prasaFga NC Case=Nom|Number=1|Gender=Masc # ca CCD # durnivAra JJ Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:174	[448,10] athaikatve 'pi nīlaṃ pītam eva syāt | tad uktam,	aTa CAD # ekatva NC Case=Loc|Number=1|Gender=Neut # api CX # nIla JJ Case=Nom|Number=1|Gender=Neut # pIta JJ Case=Nom|Number=1|Gender=Neut # eva CEM # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Neut # vac PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna114_sa4:175	[448,11] abhede 'py ekatā citratvavirodhinī syād iti | (***)	aBeda NC Case=Loc|Number=1|Gender=Masc # api CX # ekatA NC Case=Nom|Number=1|Gender=Fem # citratva NC Case=Cpd # viroDin JJ Case=Nom|Number=1|Gender=Fem # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT #
/home/basti/code/dvarapandita/data/jna114_sa4:176	[448,13] na caivaṃ bhāsate | tathāpi,	na CNG # ca CCD # evam CX # BAs V Tense=Pres|Mood=Ind|Person=3|Number=Sing # taTA CX # api CX #
/home/basti/code/dvarapandita/data/jna114_sa4:177	[448,14] yad yathā bhāsate jñānaṃ tat tathaivopagamyate |	yad PRL Case=Nom|Number=1|Gender=Neut # yaTA CCM # BAs V Tense=Pres|Mood=Ind|Person=3|Number=Sing # jQAna NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # taTA CX # eva CEM # upagam V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:178	[448,15] iti nāmaikabhāvaḥ syāc citrākārasya cetasaḥ || (PV III 221 - this corresponds to Prajñākara's version)	iti CQT # nAman NC Case=Nom|Number=1|Gender=Neut # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # citra JJ Case=Cpd # AkAra NC Case=Gen|Number=1|Gender=Neut # cetas NC Case=Gen|Number=1|Gender=Neut # p NC Case=Loc|Number=1|Gender=Masc # i NC Case=Loc|Number=1|Gender=Masc # Ti NC Case=Nom|Number=1|Gender=Masc # cu NC Case=Gen|Number=1|Gender=Masc # prons|Person=3|Number=Sing # to CX # prajQAkara NC Case=Nom|Number=1|Gender=Masc # vi NC Case=Gen|Number=1|Gender=Masc # Una JJ Case=Cpd # Una JJ Case=Nom|
/home/basti/code/dvarapandita/data/jna114_sa4:179	[448,17] nāmety aṅgīkāre | ayam arthaḥ, satyam anekavad ekabhāvo na syāt, prakāśamānasya tu sattāpahnavo	nAman NC Case=Nom|Number=1|Gender=Neut # iti CQT # aFgIkAra NC Case=Loc|Number=1|Gender=Masc # idam PRD Case=Nom|Number=1|Gender=Masc # arTa NC Case=Nom|Number=1|Gender=Masc # satya NC Case=Nom|Number=1|Gender=Neut # aneka JJ Case=Cpd # vat CX # eka PPX Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # na CNG # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # prakAS KDP Case=Gen|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # tu CCD # sat JJ Case=Cpd # tApa NC Case=Cpd # han JJ Case=Gen|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:180	[448,18] mā bhūd iti nāniṣṭaṃ kiñcit | ayam abhiprāyaḥ,	mA CNG # BU V Tense=Aor|Mood=Inj|Person=3|Number=Sing # iti CQT # na CNG # anizwa JJ Case=Nom|Number=1|Gender=Neut # kaScit PRI Case=Nom|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Masc # aBiprAya NC Case=Nom|Number=1|Gender=Masc #
